Language_ID,Language_name,Parameter,Value,Description
hin,Hindi,Third Person Zero of Verbal Person Marking,No zero realization,No zero realization of third person S forms
hin,Hindi,Order of Person Markers on the Verb,A and P do not or do not both occur on the verb,A and P do not or do not both occur on the verb
hin,Hindi,Situational Possibility,Verbal constructions,"The language cannot express situational possibility with affixes on verbs, but with verbal constructions"
hin,Hindi,Order of Negative Morpheme and Verb,NegV,NegV
hin,Hindi,Noun Phrase Conjunction,'And' different from 'with',AND-languages: 'and' and 'with' are not identical
hin,Hindi,N-M Pronouns,No N-M pronouns,No N-M pronouns
hin,Hindi,Negative Indefinite Pronouns and Predicate Negation,Predicate negation also present,Negative indefinites co-occur with predicate negation
hin,Hindi,Consonant Inventories,Large,Large
hin,Hindi,The Optative,Inflectional optative absent,Inflectional optative absent
hin,Hindi,Exponence of Selected Inflectional Formatives,Monoexponential case,Monoexponential case
hin,Hindi,Weight Factors in Weight-Sensitive Stress Systems,Long vowel or coda consonant,Long vowel + Coda: long vowels or closed syllables
hin,Hindi,Prefixing vs. Suffixing in Inflectional Morphology,Strongly suffixing,Predominantly suffixing
hin,Hindi,Comparative Constructions,Locational,Locational Comparative
hin,Hindi,Relativization on Obliques,Non-reduction,Non-Reduction Strategy
hin,Hindi,Relativization on Subjects,Non-reduction,Non-reduction
hin,Hindi,Position of Case Affixes,Case suffixes,Case suffixes
hin,Hindi,Action Nominal Constructions,Possessive-Accusative,"Possessive-Accusative: S/A treated as possessors, P retains sentential marking"
hin,Hindi,Position of Tense-Aspect Affixes,Tense-aspect suffixes,Tense-aspect suffixes
hin,Hindi,Vowel Nasalization,Contrast present,Contrastive nasal vowels present
hin,Hindi,Order of Object and Verb,OV,Object precedes verb (OV)
hin,Hindi,Para-Linguistic Usages of Clicks,Logical meanings,Clicks may express logical meanings ('yes' and/or 'no')
hin,Hindi,Polar Questions,Question particle,Question particle
hin,Hindi,Order of Adposition and Noun Phrase,Postpositions,Postpositions
hin,Hindi,Passive Constructions,Present,There is a passive construction
hin,Hindi,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
hin,Hindi,The Associative Plural,No associative plural,Associative plural absent
hin,Hindi,"Order of Subject, Object and Verb",SOV,Subject-object-verb (SOV)
hin,Hindi,Numeral Bases,Decimal,Decimal
hin,Hindi,NegSOV Order,No NegSOV,SOV but NegSOV does not occur
hin,Hindi,SNegOV Order,No SNegOV,SOV but SNegOV does not occur
hin,Hindi,The Velar Nasal,No velar nasal,No velar nasal
hin,Hindi,Locus of Marking: Whole-language Typology,Inconsistent or other,Inconsistent marking or other type
hin,Hindi,Locus of Marking in Possessive Noun Phrases,Dependent marking,Possessor is dependent-marked
hin,Hindi,SOVNeg Order,NoSOVNeg,"SOV, but SOVNeg does not occur"
hin,Hindi,Zero Copula for Predicate Nominals,Impossible,Zero copula is impossible
hin,Hindi,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,OV and Postpositions,Object-verb and postpositional (OV&Postp)
hin,Hindi,SONegV Order,Word&NoDoubleNeg,"Separate word, no double negation"
hin,Hindi,Verbal Person Marking,Only the A argument,Person marking of only the A argument
hin,Hindi,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Interrogative phrases not obligatorily initial
hin,Hindi,Alignment of Case Marking of Full Noun Phrases,Tripartite,Tripartite
hin,Hindi,Vowel Quality Inventories,Average (5-6),Average vowel inventory (5-6)
hin,Hindi,Politeness Distinctions in Pronouns,Multiple politeness distinctions,Second person pronouns encode multiple politeness distinctions
hin,Hindi,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,/p t k b d g/
hin,Hindi,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
hin,Hindi,Front Rounded Vowels,,
hin,Hindi,M-T Pronouns,"M-T pronouns, paradigmatic","M-T pronouns, paradigmatic"
hin,Hindi,Absence of Common Consonants,All present,All present
hin,Hindi,Coding of Nominal Plurality,Plural suffix,Plural suffix
hin,Hindi,Inflectional Synthesis of the Verb,2-3 categories per word,2-3 categories per word
hin,Hindi,Numeral Classifiers,Absent,Numeral classifiers are absent
hin,Hindi,Suppletion According to Tense and Aspect,Tense and aspect,Suppletion in both tense and aspect
hin,Hindi,Applicative Constructions,No applicative construction,No applicative construction
hin,Hindi,Correlative relative clauses,Correlative relative clause dominant,Correlative relative clause dominant
hin,Hindi,M in First Person Singular,m in first person singular,m in first person singular
hin,Hindi,Order of Subject and Verb,SV,Subject precedes verb (SV)
hin,Hindi,Exponence of Tense-Aspect-Mood Inflection,TAM+agreement,TAM+agreement
hin,Hindi,Locus of Marking in the Clause,Double marking,P is double-marked
hin,Hindi,Adjectives without Nouns,Marked by following word,"Adjective may occur without noun, obligatorily marked by following word"
hin,Hindi,Conjunctions and Universal Quantifiers,"Formally similar, with interrogative","Formally similar, involving interrogative expression"
hin,Hindi,Inclusive/Exclusive Distinction in Verbal Inflection,No person marking,No person marking at all
hin,Hindi,Order of Genitive and Noun,Genitive-Noun,Genitive-noun (GenN)
hin,Hindi,Case Syncretism,Core and non-core,Inflectional case marking is syncretic for core and non-core cases
hin,Hindi,Weight-Sensitive Stress,Right-oriented: One of the last three,Right-oriented: The antepenultimate is involved
hin,Hindi,Other Roles of Applied Objects,No applicative construction,No applicative construction
hin,Hindi,Position of Polar Question Particles,Initial,Question particle at beginning of sentence
hin,Hindi,Order of Relative Clause and Noun,Correlative,Correlative relative clause
hin,Hindi,The Position of Negative Morphemes in SOV Languages,SONegV,SONegV
hin,Hindi,Person Marking on Adpositions,No person marking,Adpositions without person marking
hin,Hindi,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
hin,Hindi,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
hin,Hindi,Intensifiers and Reflexive Pronouns,Identical,Intensifiers and reflexive pronouns are formally identical
hin,Hindi,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,Object-verb and adjective-noun (OV&AdjN)
hin,Hindi,Systems of Gender Assignment,Semantic and formal,Semantic and formal assignment
hin,Hindi,Number of Genders,Two,Two
hin,Hindi,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
hin,Hindi,Consonant-Vowel Ratio,Moderately high,Moderately high
hin,Hindi,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
hin,Hindi,Semantic Distinctions of Evidentiality,No grammatical evidentials,No grammatical evidentials
hin,Hindi,Uvular Consonants,,No uvulars
hin,Hindi,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,Languages not falling into one of the preceding four types
hin,Hindi,"Position of Negative Word With Respect to Subject, Object, and Verb",SONegV,SONegV
hin,Hindi,Order of Adverbial Subordinator and Clause,Initial subordinator word,Adverbial subordinators which are separate words and which appear at the beginning of the subordinate clause
hin,Hindi,Coding of Evidentiality,No grammatical evidentials,No grammatical evidentials
hin,Hindi,'Want' Complement Subjects,Subject is left implicit,The complement subject is left implicit
hin,Hindi,Ordinal Numerals,"First, two-th, three-th","Two-th: Two-th: Ordinal numerals from 'two' upwards are derived from cardinal numerals, 'first' is suppletive"
hin,Hindi,M in Second Person Singular,No m in second person singular,No m in second person singular
hin,Hindi,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
hin,Hindi,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
hin,Hindi,Gender Distinctions in Independent Personal Pronouns,No gender distinctions,No gender distinctions
hin,Hindi,Nominal and Locational Predication,Identical,Shared (i.e. identical) encoding of nominal and locational predication
hin,Hindi,Predicative Adjectives,Nonverbal encoding,Predicative adjectives have nonverbal encoding
hin,Hindi,Third Person Pronouns and Demonstratives,Related for all demonstratives,Third person pronouns and demonstratives are related to all demonstratives
hin,Hindi,Syllable Structure,Complex,Complex syllable structure
hin,Hindi,Nonperiphrastic Causative Constructions,Morphological but no compound,Morphological type but no compound type
hin,Hindi,Presence of Uncommon Consonants,,
hin,Hindi,Distributive Numerals,Marked by reduplication,Marked by reduplication
hin,Hindi,Inclusive/Exclusive Distinction in Independent Pronouns,No inclusive/exclusive,No inclusive/exclusive opposition
hin,Hindi,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Exclusively concatenative
hin,Hindi,The Prohibitive,Normal imperative + special negative,The prohbitive uses the verbal construction of the second singular imperative and a sentential negative strategy not found in (indicative) declaratives
hin,Hindi,Glottalized Consonants,No glottalized consonants,No glottalized consonants
hin,Hindi,Predicative Possession,Locational,Locational Possessive
hin,Hindi,Definite Articles,No definite or indefinite article,Neither definite nor indefinite article
hin,Hindi,Reason Clauses,Balanced/deranked,Balanced/deranked
hin,Hindi,Syncretism in Verbal Person/Number Marking,Syncretic,Subject person/number marking is syncretic
hin,Hindi,Alignment of Verbal Person Marking,Accusative,Accusative alignment
hin,Hindi,Negative Morphemes,Negative particle,Negative particle
hin,Hindi,Plurality in Independent Personal Pronouns,Person-number stem,Person-number stem
hin,Hindi,'When' Clauses,Balanced/deranked,Balanced/deranked
hin,Hindi,Indefinite Articles,No definite or indefinite article,Neither indefinite nor definite
ita,Italian,Nominal and Verbal Conjunction,Identity,Nominal and verbal conjunction are largely identical
ita,Italian,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,SNegVO
ita,Italian,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
ita,Italian,Purpose Clauses,Deranked,Deranked
ita,Italian,Order of Genitive and Noun,Noun-Genitive,Noun-genitive (NGen)
ita,Italian,Negative Indefinite Pronouns and Predicate Negation,Mixed behaviour,Negative indefinites show mixed behaviour
ita,Italian,Order of Subject and Verb,No dominant order,Both orders with neither order dominant
ita,Italian,Order of Person Markers on the Verb,A and P do not or do not both occur on the verb,A and P do not or do not both occur on the verb
ita,Italian,Relativization on Obliques,Relative pronoun,Relative Pronoun Strategy
ita,Italian,Relativization on Subjects,Relative pronoun,Relative pronoun
ita,Italian,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
ita,Italian,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,Additive-quantitatively asymmetrical case-marking
ita,Italian,Verbal Person Marking,Only the A argument,Person marking of only the A argument
ita,Italian,Indefinite Pronouns,Generic-noun-based,Generic-noun-based indefinites
ita,Italian,Reason Clauses,Balanced/deranked,Balanced/deranked
ita,Italian,'When' Clauses,Balanced/deranked,Balanced/deranked
ita,Italian,Third Person Zero of Verbal Person Marking,No zero realization,No zero realization of third person S forms
ita,Italian,The Morphological Imperative,Second singular,The language has morphologically dedicated second singular imperatives but no morphologically dedicated second plural imperatives
ita,Italian,The Associative Plural,No associative plural,Associative plural absent
ita,Italian,Reduplication,No productive reduplication,No productive reduplication
ita,Italian,Passive Constructions,Present,There is a passive construction
ita,Italian,Symmetric and Asymmetric Standard Negation,Symmetric,Symmetric standard negation only: Type Sym
ita,Italian,Subtypes of Asymmetric Standard Negation,Non-assignable,Non-assignable (no asymmetry found)
ita,Italian,Para-Linguistic Usages of Clicks,Logical meanings,Clicks may express logical meanings ('yes' and/or 'no')
ita,Italian,Weight-Sensitive Stress,Right-edge: Ultimate or penultimate,Right-edge: Stress on ultimate or penultimate syllable
ita,Italian,The Position of Negative Morphemes in SVO Languages,SNegVO,SNegVO
ita,Italian,Utterance Complement Clauses,Balanced/deranked,Balanced/deranked
ita,Italian,Polar Questions,Interrogative intonation only,Interrogative intonation only
ita,Italian,Rhythm Types,Undetermined,Undetermined: no clear foot type
ita,Italian,Situational Possibility,Verbal constructions,"The language cannot express situational possibility with affixes on verbs, but with verbal constructions"
ita,Italian,Politeness Distinctions in Pronouns,Binary politeness distinction,Second person pronouns encode a binary politeness distinction
ita,Italian,Comitatives and Instrumentals,Identity,Identity
ita,Italian,Imperative-Hortative Systems,Neither type of system,The language has neither a maximal nor a minimal system
ita,Italian,Gender Distinctions in Independent Personal Pronouns,3rd person singular only,Gender distinctions in 3rd person singular only
ita,Italian,SNegVO Order,Word&NoDoubleNeg,"Separate word, no double negation"
ita,Italian,Overlap between Situational and Epistemic Modal Marking,Overlap for both possibility and necessity,"The language has markers that can code both situational and epistemic modality, both for possibility and necessity"
ita,Italian,The Prohibitive,Special imperative + normal negative,The prohibitive uses a verbal construction other than the second singular imperative and a sentential negative strategy found in (indicative) declaratives
ita,Italian,Ordinal Numerals,"First, second, three-th",Second: 'First' and a small set of consecutive higher ordinal numerals are suppletive
ita,Italian,Epistemic Possibility,Verbal constructions,The language can express epistemic possibility with verbal constructions
ita,Italian,NegSVO Order,No NegSVO,SVO but NegSVO does not occur
ita,Italian,Ditransitive Constructions: The Verb 'Give',Indirect-object construction,Indirect-object construction
ita,Italian,Postverbal Negative Morphemes,,No postverbal negative morpheme
ita,Italian,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,Verb-object and noun-relative clause (VO&NRel)
ita,Italian,Order of Adverbial Subordinator and Clause,Initial subordinator word,Adverbial subordinators which are separate words and which appear at the beginning of the subordinate clause
ita,Italian,Order of Object and Verb,VO,Object follows verb (VO)
ita,Italian,Pronominal and Adnominal Demonstratives,Identical,Same forms
ita,Italian,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,VO and Prepositions,Verb-object and prepositional (VO&Prep)
ita,Italian,Position of Tense-Aspect Affixes,Tense-aspect suffixes,Tense-aspect suffixes
ita,Italian,Alignment of Verbal Person Marking,Accusative,Accusative alignment
ita,Italian,Distance Contrasts in Demonstratives,Two-way contrast,Two-way contrast
ita,Italian,Prefixing vs. Suffixing in Inflectional Morphology,Strongly suffixing,Predominantly suffixing
ita,Italian,Negative Morphemes,Negative particle,Negative particle
ita,Italian,Definite Articles,Definite word distinct from demonstrative,Definite word distinct from demonstrative
ita,Italian,Occurrence of Nominal Plurality,"All nouns, always obligatory","Plural in all nouns, always obligatory"
ita,Italian,Hand and Arm,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'arm'"
ita,Italian,Position of Polar Question Particles,No question particle,No question particle
ita,Italian,Order of Negative Morpheme and Verb,NegV,NegV
ita,Italian,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
ita,Italian,"Order of Subject, Object and Verb",SVO,Subject-verb-object (SVO)
ita,Italian,Preverbal Negative Morphemes,NegV,Preverbal negative word
ita,Italian,Number of Cases,No morphological case-marking,No morphological case-marking
ita,Italian,SVNegO Order,No SVNegO,"SVO, but SVNegO does not occur"
ita,Italian,Weight Factors in Weight-Sensitive Stress Systems,Lexical stress,"Lexical: lexical stress, diacritic weight"
ita,Italian,Expression of Pronominal Subjects,Subject affixes on verb,Pronominal subjects are expressed by affixes on verbs
ita,Italian,SVONeg Order,No SVONeg,SVO but SVONeg does not occur
ita,Italian,Coding of Nominal Plurality,Plural suffix,Plural suffix
ita,Italian,Fixed Stress Locations,No fixed stress,No fixed stress (mostly weight-sensitive stress)
ita,Italian,Tea,Words derived from Min Nan Chinese te,Words derived from Min Nan Chinese te
ita,Italian,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
ita,Italian,Person Marking on Adpositions,No person marking,Adpositions without person marking
ita,Italian,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
ita,Italian,Indefinite Articles,Indefinite word same as 'one',Numeral for 'one' is used as indefinite article
ita,Italian,Position of Case Affixes,No case affixes or adpositional clitics,Neither case affixes nor adpositional clitics
ita,Italian,Order of Adjective and Noun,Noun-Adjective,Modifying adjective follows noun (NAdj)
ita,Italian,Position of Pronominal Possessive Affixes,No possessive affixes,No possessive affixes
ita,Italian,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,Verb-object and noun-adjective (VO&NAdj)
ita,Italian,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
ita,Italian,Order of Relative Clause and Noun,Noun-Relative clause,Relative clause follows noun (NRel)
ita,Italian,Intensifiers and Reflexive Pronouns,Differentiated,Intensifiers and reflexive pronouns are formally differentiated
ita,Italian,Order of Adposition and Noun Phrase,Prepositions,Prepositions
ita,Italian,Postnominal relative clauses,Noun-Relative clause (NRel) dominant,Noun-Relative clause (NRel) dominant
kor,Korean,Plurality in Independent Personal Pronouns,Person-number stem + nominal plural affix,Person-number stem with a nominal plural affix
kor,Korean,The Velar Nasal,No initial velar nasal,"Velar nasal, but not initially"
kor,Korean,Numeral Classifiers,Obligatory,Numeral classifiers are obligatory
kor,Korean,Gender Distinctions in Independent Personal Pronouns,3rd person singular only,Gender distinctions in 3rd person singular only
kor,Korean,Postverbal Negative Morphemes,,No postverbal negative morpheme
kor,Korean,Preverbal Negative Morphemes,NegV,Preverbal negative word
kor,Korean,Distributive Numerals,Marked by suffix,Marked by suffix
kor,Korean,Consonant-Vowel Ratio,Moderately low,Moderately low
kor,Korean,Number of Cases,6-7 cases,6-7 case categories
kor,Korean,SNegOV Order,No SNegOV,SOV but SNegOV does not occur
kor,Korean,Verbal Person Marking,No person marking,No person marking of any argument
kor,Korean,Third Person Zero of Verbal Person Marking,No person marking,No person marking of the S
kor,Korean,Other Roles of Applied Objects,No applicative construction,No applicative construction
kor,Korean,Order of Negative Morpheme and Verb,NegV,NegV
kor,Korean,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Exclusively concatenative
kor,Korean,Order of Person Markers on the Verb,A and P do not or do not both occur on the verb,A and P do not or do not both occur on the verb
kor,Korean,Intensifiers and Reflexive Pronouns,Identical,Intensifiers and reflexive pronouns are formally identical
kor,Korean,Alignment of Verbal Person Marking,Neutral,Neutral alignment (no verbal person marking)
kor,Korean,N-M Pronouns,No N-M pronouns,No N-M pronouns
kor,Korean,Voicing and Gaps in Plosive Systems,Other,Other
kor,Korean,NegSOV Order,No NegSOV,SOV but NegSOV does not occur
kor,Korean,The Future Tense,No inflectional future,No inflectional marking of future/non-future distinction
kor,Korean,Productivity of the Antipassive Construction,no antipassive,no antipassive
kor,Korean,Coding of Nominal Plurality,Plural suffix,Plural suffix
kor,Korean,Periphrastic Causative Constructions,Purposive but no sequential,Purposive type but no sequential type
kor,Korean,Exponence of Tense-Aspect-Mood Inflection,monoexponential TAM,monoexponential TAM
kor,Korean,The Associative Plural,Associative same as additive plural,Associative plural marker also used for additive plurals
kor,Korean,Negative Indefinite Pronouns and Predicate Negation,Predicate negation also present,Negative indefinites co-occur with predicate negation
kor,Korean,"Order of Subject, Object and Verb",SOV,Subject-object-verb (SOV)
kor,Korean,Relativization on Subjects,Gap,Gap
kor,Korean,Uvular Consonants,,No uvulars
kor,Korean,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
kor,Korean,Exponence of Selected Inflectional Formatives,Monoexponential case,Monoexponential case
kor,Korean,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
kor,Korean,The Morphological Imperative,Second person number-neutral,The language has morphologically dedicated second person imperatives that do not distinguish between singular and plural
kor,Korean,The Optative,Inflectional optative absent,Inflectional optative absent
kor,Korean,M-T Pronouns,No M-T pronouns,No M-T pronouns
kor,Korean,The Perfect,No perfect,No perfect
kor,Korean,M in First Person Singular,No m in first person singular,No m in first person singular
kor,Korean,Predicative Possession,Locational,Locational Possessive
kor,Korean,Locus of Marking in Possessive Noun Phrases,Dependent marking,Possessor is dependent-marked
kor,Korean,Relativization on Obliques,Gap,Gap Strategy
kor,Korean,Predicative Adjectives,Mixed,Predicative adjectives have mixed encoding
kor,Korean,Presence of Uncommon Consonants,,
kor,Korean,Hand and Arm,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'arm'"
kor,Korean,"Position of Negative Word With Respect to Subject, Object, and Verb",SONegV,SONegV
kor,Korean,Order of Genitive and Noun,Genitive-Noun,Genitive-noun (GenN)
kor,Korean,Epistemic Possibility,Other,"The language cannot express epistemic possibility with verbal constructions or with affixes on verbs, but with other kinds of markers"
kor,Korean,Ordinal Numerals,"One-th, two-th, three-th",One-th: One-th: Ordinal numerals are derived from cardinal numerals
kor,Korean,Adjectives without Nouns,Marked by following word,"Adjective may occur without noun, obligatorily marked by following word"
kor,Korean,Order of Adverbial Subordinator and Clause,Final subordinator word,Adverbial subordinators which are separate words and which appear at the end of the subordinate clause
kor,Korean,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
kor,Korean,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
kor,Korean,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
kor,Korean,The Position of Negative Morphemes in SOV Languages,SONegV,SONegV
kor,Korean,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,Object-verb and adjective-noun (OV&AdjN)
kor,Korean,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
kor,Korean,Para-Linguistic Usages of Clicks,Affective meanings,Clicks may express affective but not logical meanings
kor,Korean,'Want' Complement Subjects,Subject is left implicit,The complement subject is left implicit
kor,Korean,Voicing in Plosives and Fricatives,No voicing contrast,No voicing contrast
kor,Korean,Purpose Clauses,Balanced,Balanced
kor,Korean,Inclusive/Exclusive Distinction in Verbal Inflection,No person marking,No person marking at all
kor,Korean,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),Nominative - accusative (standard)
kor,Korean,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
kor,Korean,M in Second Person Singular,No m in second person singular,No m in second person singular
kor,Korean,Internally-headed relative clauses,Internally-headed occurs as nondominant type,Internally-headed occurs as nondominant type
kor,Korean,'When' Clauses,Balanced,Balanced
kor,Korean,The Prohibitive,Normal imperative + special negative,The prohbitive uses the verbal construction of the second singular imperative and a sentential negative strategy not found in (indicative) declaratives
kor,Korean,Indefinite Pronouns,Interrogative-based,Interrogative-based indefinites
kor,Korean,Reason Clauses,Balanced,Balanced
kor,Korean,Syncretism in Verbal Person/Number Marking,No subject person/number marking,No subject person/number marking
kor,Korean,Utterance Complement Clauses,Balanced,Balanced
kor,Korean,Symmetric and Asymmetric Standard Negation,Both,Symmetric and asymmetric standard negation: Type SymAsy
kor,Korean,Nominal and Locational Predication,Different,Split (i.e. different) encoding of nominal and locational predication
kor,Korean,Numeral Bases,Decimal,Decimal
kor,Korean,Suppletion According to Tense and Aspect,,No suppletion in tense or aspect
kor,Korean,Negative Morphemes,Negative particle,Negative particle
kor,Korean,Action Nominal Constructions,Sentential,"Sentential: dependent-marking of the finite clause is retained for S, A and P"
kor,Korean,Zero Copula for Predicate Nominals,Impossible,Zero copula is impossible
kor,Korean,SOVNeg Order,NoSOVNeg,"SOV, but SOVNeg does not occur"
kor,Korean,Nominal and Verbal Conjunction,Differentiation,Nominal and verbal conjunction are different
kor,Korean,Expression of Pronominal Subjects,Optional pronouns in subject position,"Pronominal subjects are expressed only by pronouns in subject position, but these pronouns are often left out"
kor,Korean,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Nominative - accusative (standard)
kor,Korean,Glottalized Consonants,Ejectives only,Ejectives only
kor,Korean,Definite Articles,No definite or indefinite article,Neither definite nor indefinite article
kor,Korean,Nonperiphrastic Causative Constructions,Morphological but no compound,Morphological type but no compound type
kor,Korean,Indefinite Articles,No definite or indefinite article,Neither indefinite nor definite
kor,Korean,SONegV Order,Word&NoDoubleNeg,"Separate word, no double negation"
kor,Korean,Distance Contrasts in Demonstratives,Three-way contrast,Three-way contrast
kor,Korean,Order of Subject and Verb,SV,Subject precedes verb (SV)
kor,Korean,Tone,No tones,No tones
kor,Korean,Vowel Quality Inventories,Large (7-14),Large vowel inventory (7-14)
kor,Korean,Inflectional Synthesis of the Verb,6-7 categories per word,6-7 categories per word
kor,Korean,Prenominal relative clauses,Relative clause-Noun (RelN) dominant,Relative clause-Noun (RelN) dominant
kor,Korean,"Genitives, Adjectives and Relative Clauses",Highly differentiated,Highly differentiated
kor,Korean,Situational Possibility,Other kinds of markers,"The language cannot express situational possibility with affixes on verbs or with verbal constructions, but with other kinds of markers"
kor,Korean,Order of Object and Verb,OV,Object precedes verb (OV)
kor,Korean,Third Person Pronouns and Demonstratives,Unrelated,Third person pronouns and demonstratives are unrelated to demonstratives
kor,Korean,Subtypes of Asymmetric Standard Negation,A/Fin and A/NonReal,In finiteness and reality status: Subtypes A/Fin and A/NonReal
kor,Korean,Order of Relative Clause and Noun,Relative clause-Noun,Relative clause precedes noun (RelN)
kor,Korean,Asymmetrical Case-Marking,Symmetrical,Symmetrical case-marking
kor,Korean,Prefixing vs. Suffixing in Inflectional Morphology,Strongly suffixing,Predominantly suffixing
kor,Korean,Absence of Common Consonants,All present,All present
kor,Korean,Consonant Inventories,Average,Average
kor,Korean,Applicative Constructions,No applicative construction,No applicative construction
kor,Korean,Person Marking on Adpositions,No person marking,Adpositions without person marking
kor,Korean,Verbal Number and Suppletion,,No singular-(dual)-plural pairs/triples
kor,Korean,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,OV and RelN,Object-verb and relative clause-noun (OV&RelN)
kor,Korean,Green and Blue,Green vs. blue,Green and blue
kor,Korean,Order of Adposition and Noun Phrase,Postpositions,Postpositions
kor,Korean,Comparative Constructions,Locational,Locational Comparative
kor,Korean,Number of Basic Colour Categories,11,More than 10 categories
kor,Korean,Suppletion in Imperatives and Hortatives,None (= no suppletive imperatives reported in the reference material),None (= no suppletive imperatives reported in the reference material)
kor,Korean,Reduplication,Productive full and partial reduplication,Productive full and partial reduplication
kor,Korean,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
kor,Korean,Position of Polar Question Particles,No question particle,No question particle
kor,Korean,Case Syncretism,No case marking,Inflectional case marking is absent or minimal
kor,Korean,Politeness Distinctions in Pronouns,Pronouns avoided for politeness,Second person pronouns are dominantly avoided for politeness reasons
kor,Korean,Perfective/Imperfective Aspect,Grammatical marking,Grammatical marking of perfective/imperfective distinction
kor,Korean,Locus of Marking: Whole-language Typology,Dependent-marking,Consistently dependent-marking
kor,Korean,Pronominal and Adnominal Demonstratives,Different stem,Different stems
kor,Korean,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,"The language has markers that can code both situational and epistemic modality, but only for possibility or for necessity"
kor,Korean,Coding of Evidentiality,Verbal affix or clitic,Verbal affix or clitic
kor,Korean,Noun Phrase Conjunction,'And' different from 'with',AND-languages: 'and' and 'with' are not identical
kor,Korean,Zero Marking of A and P Arguments,Non-zero marking,Non-zero marking
kor,Korean,Syllable Structure,Moderately complex,Moderately complex syllable structure
kor,Korean,Semantic Distinctions of Evidentiality,Indirect only,Only indirect evidentials
kor,Korean,Red and Yellow,Red vs. yellow,Red and yellow
kor,Korean,Reciprocal Constructions,Distinct from reflexive,All reciprocal constructions are formally distinct from reflexive constructions.
kor,Korean,Vowel Nasalization,Contrast absent,Contrastive nasal vowels absent
kor,Korean,The Past Tense,"Present, no remoteness distinctions",Past/non-past distinction marked; no remoteness distinction
kor,Korean,Position of Tense-Aspect Affixes,Tense-aspect suffixes,Tense-aspect suffixes
kor,Korean,Locus of Marking in the Clause,Dependent marking,P is dependent-marked
kor,Korean,Possessive Classification,No possessive classification,No possessive classification
kor,Korean,Ditransitive Constructions: The Verb 'Give',Indirect-object construction,Indirect-object construction
kor,Korean,Imperative-Hortative Systems,Neither type of system,The language has neither a maximal nor a minimal system
kor,Korean,Polar Questions,Interrogative verb morphology,Interrogative verb morphology
kor,Korean,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Interrogative phrases not obligatorily initial
kor,Korean,Obligatory Possessive Inflection,Absent,No obligatorily possessed nouns
kor,Korean,Number of Possessive Nouns,None reported,None reported
